author,n_comments,n_themes,entropy,gini,top_theme,stakeholder_institution
nicholasbreckwoldt,1,1,0.0,0.9166666666666667,T03,Independent
suforme,1,1,0.0,0.9166666666666667,T08,Google A2A
suensky,1,1,0.0,0.9166666666666667,T06,Google A2A
trssantos,1,1,0.0,0.9166666666666667,T02,Conduit
stojangb,1,1,0.0,0.9166666666666667,T02,Google
tunnckoCore,1,1,0.0,0.9166666666666667,T04,Independent
stkang90,1,1,0.0,0.9166666666666667,T02,Google ADK
steren,1,1,0.0,0.9166666666666667,T11,GitHub A2A (pr)
staverm,1,1,0.0,0.9166666666666667,T02,GitHub
victorinect,1,1,0.0,0.9166666666666667,T02,Developer
vincent-pli,1,1,0.0,0.9166666666666667,T02,Independent
sanjeevkumar761,1,1,0.0,0.9166666666666667,T04,Independent
workkrinal-02,1,1,0.0,0.9166666666666667,T08,Google A2A
rescrv,1,1,0.0,0.9166666666666667,T03,Developer
reatang,1,1,0.0,0.9166666666666667,T02,Google
williamwa,1,1,0.0,0.9166666666666667,T03,Independent
rclayton-godaddy,1,1,0.0,0.9166666666666667,T02,Independent
ravneetgrewal,1,1,0.0,0.9166666666666667,T08,Google A2A
raveenb,1,1,0.0,0.9166666666666667,T03,Luminary Lane
wjcwjc77,1,1,0.0,0.9166666666666667,T06,Google A2A governance
raravena80,1,1,0.0,0.9166666666666667,T01,Google
ragaoua,1,1,0.0,0.9166666666666667,T08,Independent
resouer,1,1,0.0,0.9166666666666667,T04,Independent
r3motecontrol,1,1,0.0,0.9166666666666667,T06,Independent
questflow-kyle,1,1,0.0,0.9166666666666667,T02,Google A2A
wsandy1,1,1,0.0,0.9166666666666667,T02,Independent
qiansuo1,1,1,0.0,0.9166666666666667,T02,Google A2A
pvlasov,1,1,0.0,0.9166666666666667,T02,Independent
punkyoon,1,1,0.0,0.9166666666666667,T04,Google
puchengy,1,1,0.0,0.9166666666666667,T03,Independent
x0cipher,1,1,0.0,0.9166666666666667,T04,openhive
reskin89,1,1,0.0,0.9166666666666667,T02,Independent
wenxichen,1,1,0.0,0.9166666666666667,T02,Independent
vladkol,1,1,0.0,0.9166666666666667,T02,Independent
rsgrewal-aws,1,1,0.0,0.9166666666666667,T03,Unknown
samuelemarro,1,1,0.0,0.9166666666666667,T02,GitHub user
sambhav,1,1,0.0,0.9166666666666667,T02,Independent
sahilcreator07,1,1,0.0,0.9166666666666667,T03,GitHub community member
ryan-szns,1,1,0.0,0.9166666666666667,T08,Google
rwrz,1,1,0.0,0.9166666666666667,T03,Independent
ruanspies,1,1,0.0,0.9166666666666667,T09,GitHub A2A (discussion)
ruFFaa,1,1,0.0,0.9166666666666667,T01,Independent
voidcenter,1,1,0.0,0.9166666666666667,T02,Independent
rrrodzilla,1,1,0.0,0.9166666666666667,T06,Google A2A
weiye-Lee,1,1,0.0,0.9166666666666667,T07,Independent
rootwarp,1,1,0.0,0.9166666666666667,T03,Google
ronantakizawa,1,1,0.0,0.9166666666666667,T02,Google
ronaldpetty,1,1,0.0,0.9166666666666667,T02,Independent
vorburger,1,1,0.0,0.9166666666666667,T02,Google
romairi,1,1,0.0,0.9166666666666667,T03,Google A2A
vvasylkovskyi,1,1,0.0,0.9166666666666667,T03,Independent
wadrzl55333,1,1,0.0,0.9166666666666667,T02,Independent
waitasecant,1,1,0.0,0.9166666666666667,T02,GitHub Community
robinmanuelthiel,1,1,0.0,0.9166666666666667,T02,Google
0xTomDaniel,1,1,0.0,0.9166666666666667,T04,Independent
nextpulse,1,1,0.0,0.9166666666666667,T02,Google
alain-sv,1,1,0.0,0.9166666666666667,T02,GitHub community member
aviaviavi,1,1,0.0,0.9166666666666667,T07,Independent
austinmyc,1,1,0.0,0.9166666666666667,T02,Independent
austin-tral,1,1,0.0,0.9166666666666667,T03,Google
ashwin63,1,1,0.0,0.9166666666666667,T03,Google
ashubham,1,1,0.0,0.9166666666666667,T02,Google
arunim1,1,1,0.0,0.9166666666666667,T12,GitHub community member
andy1213aa,1,1,0.0,0.9166666666666667,T05,Google
andorsk,1,1,0.0,0.9166666666666667,T04,Google A2A governance
amin-nikanjam,1,1,0.0,0.9166666666666667,T03,Independent
alinaqi,1,1,0.0,0.9166666666666667,T03,Google A2A
ali-0407,1,1,0.0,0.9166666666666667,T02,Independent
alexbainbridge,1,1,0.0,0.9166666666666667,T04,Independent
akdong91,1,1,0.0,0.9166666666666667,T04,Independent
nerunja,1,1,0.0,0.9166666666666667,T08,Independent
aiagentexpert,1,1,0.0,0.9166666666666667,T03,Independent
agenttrust,1,1,0.0,0.9166666666666667,T03,Independent
adv-11,1,1,0.0,0.9166666666666667,T04,GitHub A2A
adcentury,1,1,0.0,0.9166666666666667,T05,Independent
abhinav24jha,1,1,0.0,0.9166666666666667,T03,Independent
aazizisoufiane,1,1,0.0,0.9166666666666667,T03,Developer
aCanalez,1,1,0.0,0.9166666666666667,T02,Google
Zinni98,1,1,0.0,0.9166666666666667,T02,Independent
YuqingZhao,1,1,0.0,0.9166666666666667,T03,Community Developer
Yukinekoko,1,1,0.0,0.9166666666666667,T02,Independent
YottaDev07,1,1,0.0,0.9166666666666667,T01,Independent
Yotaro111,1,1,0.0,0.9166666666666667,T03,Unknown
batprem,1,1,0.0,0.9166666666666667,T03,Independent
beauduffy,1,1,0.0,0.9166666666666667,T02,Google A2A
bigmac7,1,1,0.0,0.9166666666666667,T03,Google A2A
birdayz,1,1,0.0,0.9166666666666667,T02,Independent
dhaan-ish,1,1,0.0,0.9166666666666667,T01,Google A2A
devsodhirao,1,1,0.0,0.9166666666666667,T08,Independent
developer-dexwox,1,1,0.0,0.9166666666666667,T03,developer-dexwox
debug313,1,1,0.0,0.9166666666666667,T03,Community Member
dbkalaria,1,1,0.0,0.9166666666666667,T03,Google A2A developer
davrous,1,1,0.0,0.9166666666666667,T05,GitHub community member
dasiths,1,1,0.0,0.9166666666666667,T08,Independent
danieldai,1,1,0.0,0.9166666666666667,T02,Google A2A
ctorrao,1,1,0.0,0.9166666666666667,T06,Google A2A
coyotwill,1,1,0.0,0.9166666666666667,T09,Independent
clintwar,1,1,0.0,0.9166666666666667,T08,client
cled,1,1,0.0,0.9166666666666667,T04,Google
cj2a7t,1,1,0.0,0.9166666666666667,T02,Independent
chl1123,1,1,0.0,0.9166666666666667,T02,Independent
chicogong,1,1,0.0,0.9166666666666667,T03,Independent
chendatony31,1,1,0.0,0.9166666666666667,T03,Independent
cciwami,1,1,0.0,0.9166666666666667,T03,Independent
carlesarnal,1,1,0.0,0.9166666666666667,T03,Apicurio Registry
cardioailive1,1,1,0.0,0.9166666666666667,T02,Google
bustosjuan,1,1,0.0,0.9166666666666667,T06,Google A2A
buithehai1994,1,1,0.0,0.9166666666666667,T11,Independent
bufdev,1,1,0.0,0.9166666666666667,T09,Independent
brasseld,1,1,0.0,0.9166666666666667,T01,Independent
borisalekseev,1,1,0.0,0.9166666666666667,T06,Independent
blakebrannon,1,1,0.0,0.9166666666666667,T03,Google A2A
Yoojkim,1,1,0.0,0.9166666666666667,T03,Independent
XiaoTianCan,1,1,0.0,0.9166666666666667,T02,Independent
SteveJamesDev,1,1,0.0,0.9166666666666667,T01,Google A2A
Guidosalimbeni,1,1,0.0,0.9166666666666667,T03,Google A2A governance
GeunCheolOh,1,1,0.0,0.9166666666666667,T05,Independent
Francosimon53,1,1,0.0,0.9166666666666667,T03,Google A2A
FoolishDreamer,1,1,0.0,0.9166666666666667,T11,Independent
FailedNamed,1,1,0.0,0.9166666666666667,T02,Independent
Emilmeister,1,1,0.0,0.9166666666666667,T03,Independent
EliasLumer,1,1,0.0,0.9166666666666667,T06,Independent
Einsfier,1,1,0.0,0.9166666666666667,T07,Independent
Eggrolling-hu,1,1,0.0,0.9166666666666667,T08,Google
Do-tech-ai,1,1,0.0,0.9166666666666667,T11,Independent
DinoChiesa,1,1,0.0,0.9166666666666667,T02,Google
DiTo97,1,1,0.0,0.9166666666666667,T03,Independent
DavidMaister,1,1,0.0,0.9166666666666667,T03,Unknown
DL1231,1,1,0.0,0.9166666666666667,T03,Independent
Crokily,1,1,0.0,0.9166666666666667,T03,Independent
Camusama,1,1,0.0,0.9166666666666667,T11,Independent
CAG-nolan,1,1,0.0,0.9166666666666667,T02,Google
Boburmirzo,1,1,0.0,0.9166666666666667,T01,GitHub community member
AshuJoshi,1,1,0.0,0.9166666666666667,T07,Google
AndyStan112,1,1,0.0,0.9166666666666667,T03,Unknown
AndrewPanB,1,1,0.0,0.9166666666666667,T04,Independent
AliMuhammadOfficial,1,1,0.0,0.9166666666666667,T08,Unknown
AIXerum,1,1,0.0,0.9166666666666667,T03,AIXerum
3nsai,1,1,0.0,0.9166666666666667,T04,OpenWebUI
1GZW1,1,1,0.0,0.9166666666666667,T11,Independent
11Warrior,1,1,0.0,0.9166666666666667,T03,Community Member
Gioxxy,1,1,0.0,0.9166666666666667,T02,Google
HV9903,1,1,0.0,0.9166666666666667,T03,HV9903
Starborn,1,1,0.0,0.9166666666666667,T03,Independent
Ivanye2509,1,1,0.0,0.9166666666666667,T02,Independent
SimplyKnownAsG,1,1,0.0,0.9166666666666667,T03,Independent
ShayakSarkar,1,1,0.0,0.9166666666666667,T02,Independent
SellJamHere,1,1,0.0,0.9166666666666667,T02,Google A2A
SecretiveShell,1,1,0.0,0.9166666666666667,T08,Independent
Roye-Wy,1,1,0.0,0.9166666666666667,T04,Independent
RoyAmitabh,1,1,0.0,0.9166666666666667,T03,Google A2A governance
RIKTESH89,1,1,0.0,0.9166666666666667,T02,Google
Pray4Love1,1,1,0.0,0.9166666666666667,T08,Developer
PoolDad-Legal,1,1,0.0,0.9166666666666667,T06,Google
PierreVannier,1,1,0.0,0.9166666666666667,T03,Google A2A
MrChengmo,1,1,0.0,0.9166666666666667,T02,Independent
Miku-Kogane,1,1,0.0,0.9166666666666667,T05,Independent
MaryamZi,1,1,0.0,0.9166666666666667,T02,Independent
MaoJianwei,1,1,0.0,0.9166666666666667,T06,Independent
LordOfBug,1,1,0.0,0.9166666666666667,T03,GitHub community member
KiteSoar,1,1,0.0,0.9166666666666667,T01,Google
KanchiShimono,1,1,0.0,0.9166666666666667,T02,Google A2A
Joapfel,1,1,0.0,0.9166666666666667,T02,Independent
JinyongShin,1,1,0.0,0.9166666666666667,T03,Google A2A
JetsettingJames,1,1,0.0,0.9166666666666667,T03,Independent
JerryDaHeLian,1,1,0.0,0.9166666666666667,T03,Independent
JanPokorny,1,1,0.0,0.9166666666666667,T02,Independent
Jaland,1,1,0.0,0.9166666666666667,T03,Google A2A
Jai0401,1,1,0.0,0.9166666666666667,T02,GitHub A2A (pr)
JMLX42,1,1,0.0,0.9166666666666667,T09,LX Industries
dibenedetto,1,1,0.0,0.9166666666666667,T03,Google A2A
dongyunpeng-sjtu,1,1,0.0,0.9166666666666667,T02,Google A2A
duglin,1,1,0.0,0.9166666666666667,T03,Google
mahghappy,1,1,0.0,0.9166666666666667,T04,Independent
lucamontin,1,1,0.0,0.9166666666666667,T07,Google A2A
loganwolfe-ims,1,1,0.0,0.9166666666666667,T08,Independent
lj-raidiam,1,1,0.0,0.9166666666666667,T04,Independent
liuming-dev,1,1,0.0,0.9166666666666667,T03,Enterprise Developer
lerhaupt,1,1,0.0,0.9166666666666667,T03,Google
leavez,1,1,0.0,0.9166666666666667,T06,Google
lahlfors,1,1,0.0,0.9166666666666667,T01,Acme Corp
kuldeepjain-bitcot,1,1,0.0,0.9166666666666667,T06,Independent
kukuyuhai,1,1,0.0,0.9166666666666667,T11,Independent
kubni,1,1,0.0,0.9166666666666667,T02,Independent
krebznet,1,1,0.0,0.9166666666666667,T03,Independent Developer
kpavlov,1,1,0.0,0.9166666666666667,T03,JetBrains
koyeliaghosh,1,1,0.0,0.9166666666666667,T08,Independent
koteswaran2186,1,1,0.0,0.9166666666666667,T08,Independent
kkgupta-github,1,1,0.0,0.9166666666666667,T02,Independent
kirmorozov,1,1,0.0,0.9166666666666667,T08,Independent
kimsr96,1,1,0.0,0.9166666666666667,T05,Google A2A
kimehdgns,1,1,0.0,0.9166666666666667,T01,Google
kibitzing,1,1,0.0,0.9166666666666667,T02,Independent
kenhuangus,1,1,0.0,0.9166666666666667,T03,Independent
keenranger,1,1,0.0,0.9166666666666667,T02,Google A2A
kedoska,1,1,0.0,0.9166666666666667,T06,Google
kay-schmitteckert,1,1,0.0,0.9166666666666667,T02,Google
kadirpekel,1,1,0.0,0.9166666666666667,T04,Independent
k-jarzyna,1,1,0.0,0.9166666666666667,T03,Google
luyiourwong,1,1,0.0,0.9166666666666667,T03,Google A2A
mandle420,1,1,0.0,0.9166666666666667,T02,Google A2A
jrcks67,1,1,0.0,0.9166666666666667,T02,Developer
manja316,1,1,0.0,0.9166666666666667,T08,Independent
nembal,1,1,0.0,0.9166666666666667,T08,Google A2A governance
needcoder,1,1,0.0,0.9166666666666667,T04,Independent
nandrews729,1,1,0.0,0.9166666666666667,T02,Independent
nahapetyan-serob,1,1,0.0,0.9166666666666667,T02,Google
n1lanjan,1,1,0.0,0.9166666666666667,T02,Independent
mycosavant,1,1,0.0,0.9166666666666667,T03,Independent
mting806,1,1,0.0,0.9166666666666667,T07,Google
mskadu,1,1,0.0,0.9166666666666667,T02,Independent
mkschreder,1,1,0.0,0.9166666666666667,T02,Google
mikestaub,1,1,0.0,0.9166666666666667,T10,Independent
mikesir87,1,1,0.0,0.9166666666666667,T02,GitHub community member
mikeromano38,1,1,0.0,0.9166666666666667,T01,Independent
mikeedjones,1,1,0.0,0.9166666666666667,T02,Independent
mescaja,1,1,0.0,0.9166666666666667,T02,Independent
mempirate,1,1,0.0,0.9166666666666667,T04,Independent
melvinjlobos,1,1,0.0,0.9166666666666667,T03,Developer
mclenhard,1,1,0.0,0.9166666666666667,T03,Community
mbleigh,1,1,0.0,0.9166666666666667,T02,Google
maxzyma,1,1,0.0,0.9166666666666667,T02,Independent
maxbrokman,1,1,0.0,0.9166666666666667,T04,Google
matsk-sinch,1,1,0.0,0.9166666666666667,T02,Google
martimfasantos,1,1,0.0,0.9166666666666667,T02,Google
marksal87,1,1,0.0,0.9166666666666667,T09,Google A2A
marketmaker4enterprise,1,1,0.0,0.9166666666666667,T03,marketmaker4enterprise
marelab,1,1,0.0,0.9166666666666667,T04,Telecom
justin-octo,1,1,0.0,0.9166666666666667,T08,Google A2A
jpandrade30,1,1,0.0,0.9166666666666667,T01,Google A2A
dukeren,1,1,0.0,0.9166666666666667,T11,Independent
hmk,1,1,0.0,0.9166666666666667,T08,Independent
harris2012,1,1,0.0,0.9166666666666667,T04,Google
harrigan,1,1,0.0,0.9166666666666667,T02,Independent
hammadtq,1,1,0.0,0.9166666666666667,T08,Independent
hamidra,1,1,0.0,0.9166666666666667,T02,Google A2A
gukoff,1,1,0.0,0.9166666666666667,T09,Google A2A
gstudiogdesigns-max,1,1,0.0,0.9166666666666667,T08,Independent
glushenkovIG,1,1,0.0,0.9166666666666667,T02,Google
giovanni-velais,1,1,0.0,0.9166666666666667,T01,Independent
gianpaj,1,1,0.0,0.9166666666666667,T02,GitHub community
gate4ai-alex,1,1,0.0,0.9166666666666667,T05,Google A2A
gabayben,1,1,0.0,0.9166666666666667,T02,Google
fwklucznik,1,1,0.0,0.9166666666666667,T03,Independent
fryfry33,1,1,0.0,0.9166666666666667,T01,GitHub community member
freedeaths,1,1,0.0,0.9166666666666667,T06,Independent
flystar32,1,1,0.0,0.9166666666666667,T02,Independent
fhinkel,1,1,0.0,0.9166666666666667,T10,Google
felix-schultz,1,1,0.0,0.9166666666666667,T02,Independent
fapont,1,1,0.0,0.9166666666666667,T03,Google A2A
f,1,1,0.0,0.9166666666666667,T03,GitHub A2A
ethlaude,1,1,0.0,0.9166666666666667,T02,Independent
ericksonc,1,1,0.0,0.9166666666666667,T08,Google A2A
elevenarms,1,1,0.0,0.9166666666666667,T02,Google A2A
electrocucaracha,1,1,0.0,0.9166666666666667,T03,GitHub community member
e1327906,1,1,0.0,0.9166666666666667,T02,Google
dylang,1,1,0.0,0.9166666666666667,T02,Google A2A
heiko-hotz,1,1,0.0,0.9166666666666667,T03,Independent
howientc,1,1,0.0,0.9166666666666667,T06,Independent
jowpurcinelli,1,1,0.0,0.9166666666666667,T02,Google
htondro,1,1,0.0,0.9166666666666667,T02,Google A2A
joshua-mo-143,1,1,0.0,0.9166666666666667,T02,Google
joepvgenuchten,1,1,0.0,0.9166666666666667,T04,Independent
joaovilker,1,1,0.0,0.9166666666666667,T02,TypeBot user
jnapper7,1,1,0.0,0.9166666666666667,T02,Google
jlestebanbenu,1,1,0.0,0.9166666666666667,T01,Google A2A
jkfnc,1,1,0.0,0.9166666666666667,T02,Independent
jfabend,1,1,0.0,0.9166666666666667,T06,Independent
jesuino,1,1,0.0,0.9166666666666667,T06,Google
jeromemassot,1,1,0.0,0.9166666666666667,T02,GitHub community member
jerlyjelly,1,1,0.0,0.9166666666666667,T07,Independent
jeff-nasseri,1,1,0.0,0.9166666666666667,T03,Google A2A
jasonmadigan,1,1,0.0,0.9166666666666667,T04,GitHub community
jaredrsommer,1,1,0.0,0.9166666666666667,T01,Google
jankrynauw,1,1,0.0,0.9166666666666667,T06,Google
jamesfebin,1,1,0.0,0.9166666666666667,T06,Google
jamesev15,1,1,0.0,0.9166666666666667,T03,Independent
jamesarmenta,1,1,0.0,0.9166666666666667,T06,Independent
ipapapa,1,1,0.0,0.9166666666666667,T09,Google
imfing,1,1,0.0,0.9166666666666667,T02,Google A2A
ieb,1,1,0.0,0.9166666666666667,T01,Independent
idagelic,1,1,0.0,0.9166666666666667,T08,Google A2A governance
iFurySt,1,1,0.0,0.9166666666666667,T03,Independent
humuhimi,1,1,0.0,0.9166666666666667,T03,Google A2A
hujiulong,1,1,0.0,0.9166666666666667,T03,Google A2A
hugo-romero-mm,1,1,0.0,0.9166666666666667,T03,Independent
jmracek,1,1,0.0,0.9166666666666667,T01,Independent
